Distrito,Establecimiento,Dirección,Teléfono,Precio de Venta (Soles por galón),Departamento,Provincia,Producto,Fecha,Precio
CARABAYLLO,TORRE BLANCA INVERSIONES GENERALES SRL,"CARRETERA LIMA - CANTA KM. 23, PARCELA 283 (EX-FUNDO CAUDEVILLA - HUACOY PUNCHAUCA)",017149453/933963013/998615762,13.99,LIMA,LIMA,Gasohol Regular,2025-11-22,13.99
CARABAYLLO,REPSOL COMERCIAL S.A.C.,"AV. TUPAC AMARU KM.16,5",014410978/012216832,13.99,LIMA,LIMA,Gasohol Regular,2025-11-22,13.99
CARABAYLLO,SAN ANTONIO INVERSIONES GENERALE S.R.L,AV. TUPAC AMARU KM. 22. CARRETERA A CANTA - ASOCIACION LOS ROSALES DE CHILLON,971342435/998615762,13.99,LIMA,LIMA,Gasohol Regular,2025-11-22,13.99
CARABAYLLO,GASORED,"MZ. A, LOTES 65, 66, 1, URBANIZACIÓN TUNGASUCA",972053241,13.99,LIMA,LIMA,Gasohol Regular,2025-11-22,13.99
CARABAYLLO,ANCO GAS S.A.C.,"AV. CONDORCANQUI Nº 1294, URB. SANTO DOMINGO, 5TA ETAPA",995998404,14.59,LIMA,LIMA,Gasohol Regular,2025-11-22,14.59
CHACLACAYO,COESTI S.A.,AV. NICOLAS AYLLON N° 1500,012080100/954674926,13.89,LIMA,LIMA,Gasohol Regular,2025-11-22,13.89
CHACLACAYO,INVERSIONES Y SERVICIOS MULTIPLES W.R S.A.C,CARRETERA CENTRAL KM. 22.700,943619486/993978502,13.89,LIMA,LIMA,Gasohol Regular,2025-11-22,13.89
CHACLACAYO,OLGA SALAZAR SANTIVA SAC,AV. NICOLAS AYLLON N° 405,957338275,13.97,LIMA,LIMA,Gasohol Regular,2025-11-22,13.97
CHACLACAYO,REPSOL COMERCIAL S.A.C.,NICOLAS AYLLON Nº 2274,012157530/012156225,13.99,LIMA,LIMA,Gasohol Regular,2025-11-22,13.99
CHACLACAYO,GRIFO SAN IGNACIO SAC,CARRETERA CENTRAL KM. 20.8,012063230/943413879,13.99,LIMA,LIMA,Gasohol Regular,2025-11-22,13.99
CHACLACAYO,ESTACION DE SERVICIOS CHACLACAYO SAC,"CARRETERA CENTRAL N° 1670 KM. 21.75, SECTOR PAMPA DE MORON",013582170/956938632,13.99,LIMA,LIMA,Gasohol Regular,2025-11-22,13.99
CHACLACAYO,GRUPO ARIAS S.A.C.,AV NICOLAS AYLLON N° 1202 Y ESQ AV LAS MAGNOLIAS (CARRETERA CENTRAL KM 25),971423969/998600351,14.39,LIMA,LIMA,Gasohol Regular,2025-11-22,14.39
CHORRILLOS,PETRO EXPLORIUM S.A.C.,"LOTE N° 08 MZ. M, URB. LA CAMPIÑA 3ERA ETAPA",989163488,12.93,LIMA,LIMA,Gasohol Regular,2025-11-22,12.93
CHORRILLOS,TERPEL CHORRILLOS,AV. GUARDIA CIVIL Nº 203 ESQUINA AV. LOS GORRIONES,954809972,12.93,LIMA,LIMA,Gasohol Regular,2025-11-22,12.93
CHORRILLOS,GASOLINERAS SAC,"AV. HUAYLAS N° 2355, URB. SANTA LEONOR",013261238/908808279/922113668,12.99,LIMA,LIMA,Gasohol Regular,2025-11-22,12.99
CHORRILLOS,GASOCENTRO EL SOL S.A.C.,AV. GUARDIA CIVIL 698 ESQ. AV. EL SOL,960178213/960419861,12.99,LIMA,LIMA,Gasohol Regular,2025-11-22,12.99
CHORRILLOS,GRIFO SAN IGNACIO SAC,"CALLE CONSTELACION AUSTRAL MZ. D-1 LOTE 10, URB. PARCELACION LA CAMPIÑA",946476416,12.99,LIMA,LIMA,Gasohol Regular,2025-11-22,12.99
CHORRILLOS,COESTI S.A,AV. GUARDIA CIVIL N° 333,012033100/996373148/012080100,13.09,LIMA,LIMA,Gasohol Regular,2025-11-22,13.09
CHORRILLOS,COESTI S.A,ESQ. DE LA AV. DEFENSORES DEL MORRO N° 360 CON LA AV. ALFONSO UGARTE,012080100/012033100/938507573,13.09,LIMA,LIMA,Gasohol Regular,2025-11-22,13.09
CHORRILLOS,GRIFO SAN IGNACIO SAC,ESQ. AV. HUAYLAS N° 600 CON JR. JUSTO NAVEDA N° 121,938145152,13.09,LIMA,LIMA,Gasohol Regular,2025-11-22,13.09
CHORRILLOS,GAS INTERNATIONAL MURILLO,"ESQUINA AV. GUARDIA CIVIL N° 702 Y AV. EL SOL, URB. LA CAMPIÑA",014671907/944988036/944988410,13.2,LIMA,LIMA,Gasohol Regular,2025-11-22,13.2
CHORRILLOS,COESTI S.A,AV. DEFENSORES DEL MORRO (EX AV. HUAYLAS) N° 1391 H.U. EL MORRO,012033100/978833751/943885990,13.29,LIMA,LIMA,Gasohol Regular,2025-11-22,13.29
CHORRILLOS,COESTI S.A,"AV. CAMINOS DEL INCA N° 110-134, SUB LOTE 8-A, MZ. Ñ. URB. SAN JUAN BAUTISTA DE VILLA - PRIMERA ETAPA",012080100/012033100/996373353,14.19,LIMA,LIMA,Gasohol Regular,2025-11-22,14.19
CHORRILLOS,SERVICENTRO LA INMACULADA E.I.R.L.,"ESQUINA AV. CORDILLERA NEGRA Y JR. VOLCAN COROPUNA MZ. E-13, LT. 5, URB. LAS DELICIAS DE VILLA",922002147,14.39,LIMA,LIMA,Gasohol Regular,2025-11-22,14.39
CHORRILLOS,ESTACION DE SERVICIOS EL SOL SAC,AV. SAN JUAN MZ. B-1 LT. 01- TUPAC AMARU DE VILLA,996383010/998443521,14.5,LIMA,LIMA,Gasohol Regular,2025-11-22,14.5
CHORRILLOS,SERVICENTRO LA ALAMEDA,"AV. ALAMEDA SUR ESQUINA CON CALLE LOS KEROS MZ. Q LOTE 11, URB. SAN JUAN BAUTISTA DE VILLA",012548443/973914719/965770451,14.59,LIMA,LIMA,Gasohol Regular,2025-11-22,14.59
CHORRILLOS,SERVICIO AUTOMOTRIZ SAN LUIS S.A.,"AV. ALAMEDA LOS HORIZONTES N° 1070, URB. LOS CEDROS",,14.79,LIMA,LIMA,Gasohol Regular,2025-11-22,14.79
CHORRILLOS,SERVICENTRO TACALA S.R.L.,"AV. EL SOL S/N, ENTRE LOS NOGALES Y LOS LAURELES, MZ. A LT.4. AA.HH. TACALA",012586108/998822410,14.99,LIMA,LIMA,Gasohol Regular,2025-11-22,14.99
CHORRILLOS,REPSOL COMERCIAL S.A.C.,"AV. ALAMEDA SUR INTERSECCIÓN CON LA AV. SAN MARCOS TERCERA ETAPA, SECTOR 2, MZ. C3-1, LT. 1",012551467,16.99,LIMA,LIMA,Gasohol Regular,2025-11-22,16.99
CHORRILLOS,REPSOL COMERCIAL S.A.C.,"PROLONGACIÓN AV. DEFENSORES DEL MORRO (EX HUAYLAS) N° 324-326, ESQUINA AV. JOSÉ ANTONIO LAVALLE N° 105, URB. SAN JUAN BAUTISTA DE VILLA",012157530/012156225,16.99,LIMA,LIMA,Gasohol Regular,2025-11-22,16.99
CIENEGUILLA,FAUSTO NONATO RAMOS,"AV. SAN MARTIN KM 17.8, MZ C - LT 2 Y 3 - ASOCIACION DE VIVIENDAS LA ESPERANZA DE CIENEGUILLA",,12.8,LIMA,LIMA,Gasohol Regular,2025-11-22,12.8
CIENEGUILLA,ESTACION DE SERVICIOS PACHATUSAN S.A.C.,"ASOCIACION DE PROPIETARIOS SEÑOR DE HUANCA MZ. D, LOTE 1",013681081/989308172/949280034,13.5,LIMA,LIMA,Gasohol Regular,2025-11-22,13.5
CIENEGUILLA,FLORES & LANE S.A.C.,"AV. SAN MARTIN KM. 18.5, ESQ. CON CALLE RICARDO PALMA, MZ. H, LOTE N° 4, ZONA F, CENTRO POBLADO TAMBO VIEJO",014798209/955286561/987926847,14.75,LIMA,LIMA,Gasohol Regular,2025-11-22,14.75
COMAS,FILSE S.A.C.,AV. METROPOLITANA N° 1905,015369596/992763709,12.59,LIMA,LIMA,Gasohol Regular,2025-11-22,12.59
COMAS,BERLINA CIERTO ROJAS,LOTE 1 SUBLOTE 3 - ZONA G PARCELACION RUSTICA DEL FUNDO CHACRA CERRO,945904824,12.6,LIMA,LIMA,Gasohol Regular,2025-11-22,12.6
COMAS,ESTACION DE SERVICIOS ESTEL S.A.C.,"AV. UNIVERSITARIA NORTE NRO. 5771 - 5779, URB. SANTA ISOLINA",015250679,12.71,LIMA,LIMA,Gasohol Regular,2025-11-22,12.71
COMAS,FULL OILS PETRO S.A.C,AV. REVOLUCIÓN N° 2976 5TA ZONA COLLIQUE,992756702/998761149,12.8,LIMA,LIMA,Gasohol Regular,2025-11-22,12.8
COMAS,DISTRIBUIDORA E IMPORTADORA M & G S.A.C.,AV. UNIVERSITARIA KM.14 MZ. A1 LOTE 23 COOPERATIVA PRIMAVERA,,12.8,LIMA,LIMA,Gasohol Regular,2025-11-22,12.8
COMAS,GRIFOS ESTRELLA DE DAVID E.I.R.L.,AV. UNIVERSITARIA MZ. C LTS. 32 Y 33 URB. SAN EULOGIO,044203186/015253955,12.99,LIMA,LIMA,Gasohol Regular,2025-11-22,12.99
COMAS,COESTI S.A.,"ESQUINA DE LA AV. UNIVERSITARIA Y AV. MEXICO CALLE L, MZ. D, LOTE 34, 35 Y 36 URB. SANTA ISOLINA 2DA ETAPA",,12.99,LIMA,LIMA,Gasohol Regular,2025-11-22,12.99
COMAS,GRUPO AZAÑERO INVERSIONISTAS EN COMBUSTIBLES S.A.C.,AV. HEROES DEL ALTO CENEPA MZ. B LOTE 13 URB. CHACRA CERRO,955259692,13.01,LIMA,LIMA,Gasohol Regular,2025-11-22,13.01
COMAS,CORPORACION CEMOA S.A.C.,AV. CARABAYLLO 1318 URB. LOS VIÑEDOS,015370357/945023131/963988782,13.05,LIMA,LIMA,Gasohol Regular,2025-11-22,13.05
COMAS,FULL OILS PETRO SOCIEDAD ANONIMA CERRADA-FULL OILS PETRO S.A.C.,AV. REVOLUCION N° 783 PRIMERA ZONA - COLLIQUE,014467967,13.07,LIMA,LIMA,Gasohol Regular,2025-11-22,13.07
COMAS,ALVAUNSI S.A.C.,AV. UNIVERSITARIA ESQ. CON CALLE 15 MZ. Q-1 LOTES 30 Y 31 COOPERATIVA DE VIVIENDA PRIMAVERA,,13.1,LIMA,LIMA,Gasohol Regular,2025-11-22,13.1
COMAS,IMPORTACIONES Y EXPORTACIONES SELVA S.A.,AV. TUPAC AMARU ESQ. CON AV. METROPOLITANA,920224162,13.37,LIMA,LIMA,Gasohol Regular,2025-11-22,13.37
COMAS,ESTACION INCAS PECSA,"AV. LOS INCAS CON AV. SINCHI ROCA, MZ. A, LT. 18",01933320643/015580771,13.4,LIMA,LIMA,Gasohol Regular,2025-11-22,13.4
COMAS,OPERADORA LOGISTICA DE HIDROCARBUROS J&E S.A.C.,ESQUINA AV. TUPAC AMARU N° 4902 CON AV. FRANCISCO BOLOGNESI,996380505,13.5,LIMA,LIMA,Gasohol Regular,2025-11-22,13.5
COMAS,CORPORACION MEGUSAC,"AV. REVOLUCION NRO. 1825, ESQ. JR. ICA, AA.HH. COLLIQUE",015580771/01933320643,13.6,LIMA,LIMA,Gasohol Regular,2025-11-22,13.6
COMAS,GRUPO TORVISCO S.A.,"AV. HEROES DEL ALTO CENEPA (EX-TRAPICHE) LOTE 40, URB. HUERTOS DE TUNGASUCA",,13.69,LIMA,LIMA,Gasohol Regular,2025-11-22,13.69
COMAS,GAZEL PERU SAC,"AV. HEROES DEL ALTO CENEPA N° 1502, 1504, 1506, 1510, 1514",936135248,13.69,LIMA,LIMA,Gasohol Regular,2025-11-22,13.69
COMAS,ESTACIN DE SERVICIOS OIL STAR SAC,AV. HEROES DEL ALTO CENEPA (ANTES AUTOPISTA CHILLON TRAPICHE) LOTE 57 EX FUNDO CHACRA CERRO,983917090/922706377,13.79,LIMA,LIMA,Gasohol Regular,2025-11-22,13.79
COMAS,AERO GAS DEL NORTE SAC,"LOTE 1, CON FRENTE A LA AV. HEROES ALTO CENEPA - EX FUNDO CHACRA CERRO",946059512/980473794,13.99,LIMA,LIMA,Gasohol Regular,2025-11-22,13.99
COMAS,CORPORACION MEGUSAC,"AV. REVOLUCION CON AV. MARIA PARADO DE BELLIDO MZ. M, LOTES 34 Y 35 AA.HH. COLLIQUE V ZONA",014795993/933320643/957362696,13.99,LIMA,LIMA,Gasohol Regular,2025-11-22,13.99
COMAS,COESTI S.A,"AV. HEROES DEL ALTO CENEPA N° 697, LOTIZACIÓN FUNDO CHACRA CERRO",012033100/978838339,14.29,LIMA,LIMA,Gasohol Regular,2025-11-22,14.29
COMAS,VILMA ROSA MELENDEZ PELAEZ,"AV. EL RETABLO ESQUINA CON CALLE 6, MZ. C, LOTE 1, URB. EL RETABLO",,14.49,LIMA,LIMA,Gasohol Regular,2025-11-22,14.49
COMAS,ESTAGAS ANCO S.A.C.,AV. TUPAC AMARU N° 6224 (ANTES 3242),015410057/996064016,14.99,LIMA,LIMA,Gasohol Regular,2025-11-22,14.99
COMAS,ESTAGAS ANCO S.A.C.,"AV. PUNO N° 2383, ESQ. CALLE DIAMANTE",015410087/996064016,14.99,LIMA,LIMA,Gasohol Regular,2025-11-22,14.99
COMAS,GAS STATION AR S.A.C.,"AV. UNIVERSITARIA N° 9957, MZ-A1, LT 4, 5, 6 Y 7 - URB. LA ALBORADA - SEGUNDA ETAPA",015574867/998516068,16.59,LIMA,LIMA,Gasohol Regular,2025-11-22,16.59
COMAS,GRUPPE AR SAC,"AV. HEROES DEL ALTO CENEPA, LTE 27 (AUTOPISTA TRAPICHE - CHILLON)",970138820,16.59,LIMA,LIMA,Gasohol Regular,2025-11-22,16.59
EL AGUSTINO,VILMA ROSA MELENDEZ PELAEZ,JR. SAN CARLOS N° 1881 INTERSECCION CON AV. ANCASH,013273486,13.89,LIMA,LIMA,Gasohol Regular,2025-11-22,13.89
EL AGUSTINO,PEDRO SANCHEZ MANCO,"AV. FERROCARRIL ESQUINA CON PRIMERO DE MAYO, COOPERATIVA LOS HUANCAS, MZ. N, LT. 1",012824086/993070458,13.99,LIMA,LIMA,Gasohol Regular,2025-11-22,13.99
EL AGUSTINO,CONTIGAS D & M S.A.C.,"COOPERATIVA DE VIVIENDA VILLA DEL MAR N° 104-LADO B, AV 1RO DE MAYO N° 2289 Y N° 2291 Y PSJ. VILLA N° 194 Y 196",980582452,14.19,LIMA,LIMA,Gasohol Regular,2025-11-22,14.19
EL AGUSTINO,NEGOCIACIONES COMERCIALES DCG S.A.C.,JR. LAS RETAMAS MZ. A LOTE 01 COOPERATIVA DE VIVIENDA LAS PIRAMIDES,994147245,14.79,LIMA,LIMA,Gasohol Regular,2025-11-22,14.79
EL AGUSTINO,NEGOCIACIONES COMERCIALES SANTA OLGA S.A.C.,AV. JOSE CARLOS MARIATEGUI MZ. H LOTE 24-COOP. DE VIVIENDA HUANCAYO,017141474/943606821/939488354,14.79,LIMA,LIMA,Gasohol Regular,2025-11-22,14.79
EL AGUSTINO,GRIFO VALERIA VICTORIA S.A.C.,AV. JOSE RIVA AGUERO N° 411,,15.7,LIMA,LIMA,Gasohol Regular,2025-11-22,15.7
EL AGUSTINO,BENJAMIN ANGEL VENTURA RIVERA,"AA.HH. VICENTELO BAJO, COMITE 3, MZ. G (PISTA AUXILIAR VIA EVITAMIENTO – PUENTE PEDRO HUILCA)",015793432,16.85,LIMA,LIMA,Gasohol Regular,2025-11-22,16.85
INDEPENDENCIA,TRANSPORTES Y SERVICIOS SANTA CRUZ S.A.,"AV. NARANJAL N° 299, URB. INDUSTRIAL NARANJAL",941418880/970834018,13.59,LIMA,LIMA,Gasohol Regular,2025-11-22,13.59
INDEPENDENCIA,EMPRESA INDUSTRIAL COMERCIAL Y DE SERVICIOS MATILDE LEON S.A.,AV. TUPAC AMARU MZ. G LT. 1 Y 2 COOP. VIVIENDA SANTA LIGIA,981289194/994016240,13.6,LIMA,LIMA,Gasohol Regular,2025-11-22,13.6
INDEPENDENCIA,YVI HERMELINDA GALVEZ TRONCOS,"AV. CHINCHAYSUYO Nº 402 - 404, URB. TAHUANTINSUYO",015261919/015268235,13.97,LIMA,LIMA,Gasohol Regular,2025-11-22,13.97
INDEPENDENCIA,GRIFO DENNIS S.A.C.,AV. CHINCHAYSUYO 315. ESQ. CON CALLE UNO,015742750/015264049,13.98,LIMA,LIMA,Gasohol Regular,2025-11-22,13.98
INDEPENDENCIA,LIMA BANDA S.A.C.,AV. CARLOS IZAGUIRRE N° 220 ESQUINA CON CALLE NAPO,013260209/017195177,13.99,LIMA,LIMA,Gasohol Regular,2025-11-22,13.99
INDEPENDENCIA,GRUPO DE GESTION C SA,"AV. GERARDO UNGER Nº 4885, URB NARANJAL",965661428/9611007268,13.99,LIMA,LIMA,Gasohol Regular,2025-11-22,13.99
INDEPENDENCIA,GASOCENTRO NORTE S.A.C.,AV. GERARDO UNGER N° 3301 ESQ. CON JR. RUFINO MACEDO,,14.98,LIMA,LIMA,Gasohol Regular,2025-11-22,14.98
INDEPENDENCIA,GRIFOS ESPINOZA S.A.,AV. ALFREDO MENDIOLA N° 3550,017080700/994295625,14.99,LIMA,LIMA,Gasohol Regular,2025-11-22,14.99
INDEPENDENCIA,IBIZA INVERSIONES GENERALES S.R.L,"AV. JOSE GABRIEL CONDORCANQUI N° 1101-1103, URB. TUPAC AMARU",013620328/017155362,14.99,LIMA,LIMA,Gasohol Regular,2025-11-22,14.99
JESUS MARIA,ESTACION DE SERVICIOS PASO DE LOS ANDES S.A.C.,AV. BRASIL N° 699,013327122,12.39,LIMA,LIMA,Gasohol Regular,2025-11-22,12.39
JESUS MARIA,GASOLINAS DE AMERICA,AV. GENERAL GARZON N° 688,993298168,12.49,LIMA,LIMA,Gasohol Regular,2025-11-22,12.49
JESUS MARIA,ALLE ESTACIONES S.A.C.,"AV. EDGARDO REBAGLIATI, ESQUINA CON JR. DOMINGO CUETO CUADRA 3",017800324/922617575/913774020,12.49,LIMA,LIMA,Gasohol Regular,2025-11-22,12.49
JESUS MARIA,JAIME OLIVER S.A.C.,AV. SALAVERRY ESQ. AV. MARIATEGUI,014578787/922617575/913774020,12.59,LIMA,LIMA,Gasohol Regular,2025-11-22,12.59
JESUS MARIA,JAIME OLIVER S.A.C.,ESQUINA AV. SALAVERRY Y AV. CUBA,014578787/922617575/913774020,12.59,LIMA,LIMA,Gasohol Regular,2025-11-22,12.59
JESUS MARIA,TERPEL PERU SAC,"AV. CUBA N° 116 - 120, ESQ. CON AV. ARENALES N° 990",012025432/954809972,13.09,LIMA,LIMA,Gasohol Regular,2025-11-22,13.09
JESUS MARIA,COESTI SA,AV. FAUSTINO SANCHEZ CARRION Nº 471 ESQUINA CON JR. ESTADOS UNIDOS,5112033100/978848515/995281352,14.59,LIMA,LIMA,Gasohol Regular,2025-11-22,14.59
JESUS MARIA,COESTI S.A,GREGORIO ESCOBEDO ESQ. CON HUIRACOCHA,5112033100/996373169,15.69,LIMA,LIMA,Gasohol Regular,2025-11-22,15.69
LA MOLINA,ENERGIGAS SAC,"AV. JAVIER PRADO ESTE N° 5411, ESQ. CON CALLE LOS ALBARICOQUES, MZ Q, LOTE 11",994271025,14.05,LIMA,LIMA,Gasohol Regular,2025-11-22,14.05
LA MOLINA,COESTI S.A MONTERRICO,"AV. LA MOLINA Nº 580, ESQ. CON LA CALLE LAS MANDARINAS",012080100/012033100/999024617,14.05,LIMA,LIMA,Gasohol Regular,2025-11-22,14.05
LA MOLINA,INVERSIONES Y COMERCIALIZACION MAKA S.A.C.,"AV. JAVIER PRADO ESTE N° 4885, URB. CAMACHO",013726409/994602468/994602465,14.09,LIMA,LIMA,Gasohol Regular,2025-11-22,14.09
LA MOLINA,COESTI S.A. ES FRUTALES,"AV. LOS FRUTALES N° 994, ACUMULACIÓN DE LOS LOTES 1 Y 2, MANZANA A, URBANIZACIÓN CAMINO REAL",012080100/012033100/988070461,14.39,LIMA,LIMA,Gasohol Regular,2025-11-22,14.39
LA MOLINA,TERPEL PERU SAC,"AV. JAVIER PRADO ESTE MZ. O - 6 LOTE 3, ESQUINA CALLE TOULON, URB. LA RIVERA DE MONTERRICO",939989028/999011355,14.55,LIMA,LIMA,Gasohol Regular,2025-11-22,14.55
LA MOLINA,COESTI S.A,AV. PROLONGACION JAVIER PRADO ESTE N° 610 - URB. LA RIVIERA DE MONTERRICO,012080100/012033100/978841195,15.19,LIMA,LIMA,Gasohol Regular,2025-11-22,15.19
LA MOLINA,FULL SERVICE LA MOLINA S.A.C,AV. LA MOLINA N° 2421,,15.2,LIMA,LIMA,Gasohol Regular,2025-11-22,15.2
LA MOLINA,ORGANIZACION FUTURO S.A.C.,AV. JAVIER PRADO ESTE N° 6651 URB. SANTA PATRICIA - III ETAPA,931229232/977810907,15.59,LIMA,LIMA,Gasohol Regular,2025-11-22,15.59
LA MOLINA,GRIFOS ESPINOZA S.A.,"AV. LA MOLINA N° 1595, URB. SOL DE LA MOLINA",017080700/994293298,16.39,LIMA,LIMA,Gasohol Regular,2025-11-22,16.39
LA MOLINA,ESTACION DE SERVICIOS LA PUNTA E.I.R.L.,"JR. LA PUNTA MZ. 3-T LOTE 23, ESQ. CON AV. LA MOLINA, URB. EL SOL DE LA MOLINA",,16.39,LIMA,LIMA,Gasohol Regular,2025-11-22,16.39
LA MOLINA,COESTI S.A UNIVERSIDAD,"AV. MELGAREJO, ESQ. CON LA AV. UNIVERSIDAD",012080100/012033100/996373355,16.49,LIMA,LIMA,Gasohol Regular,2025-11-22,16.49
LA MOLINA,COESTI S.A. ESFERRERO,ESQ. AV. RAUL FERRERO CON AV. ALAMEDA DEL CORREGIDOR,5112080100/2033100/978847430,16.99,LIMA,LIMA,Gasohol Regular,2025-11-22,16.99
LA MOLINA,REPSOL COMERCIAL S.A.C,AV. RAUL FERRERO N° 1313B CON CALLE LAS RETAMAS URB. LOS SIRIUS I ETAPA,012157530/012156225,17.49,LIMA,LIMA,Gasohol Regular,2025-11-22,17.49
LA VICTORIA,PETROGROUP E.I.R.L.,JR. HUMBOLDT CON PROLONGACION HUAMANGA N° 619 (BERMA CENTRAL),01555555/957332614/973406411,12.79,LIMA,LIMA,Gasohol Regular,2025-11-22,12.79
LA VICTORIA,GRIFO SANTA ROSA SA,"AV. BAUZATE Y MEZA N° 800, ESQUINA JR. MENDOZA MERINO",01555555/957332614,12.8,LIMA,LIMA,Gasohol Regular,2025-11-22,12.8
LA VICTORIA,OPERADORES DE ESTACIONES S.A.C.,AV. CIRCUNVALACION Nº 1386,015347881/998186679,12.84,LIMA,LIMA,Gasohol Regular,2025-11-22,12.84
LA VICTORIA,GO MANCO CAPAC S.A.C.,AV. MANCO CAPAC N° 693,982416316,12.89,LIMA,LIMA,Gasohol Regular,2025-11-22,12.89
LA VICTORIA,GRIFO CRISTO SALVADOR S.A.C.,AV. MEXICO N° 2383 INTERSECCION CON JR. VIRREY LA SERNA,922594498,12.99,LIMA,LIMA,Gasohol Regular,2025-11-22,12.99
LA VICTORIA,GRIFOS GES SAC,AV. ISABEL LA CATOLICA N° 690,920709305,13.0,LIMA,LIMA,Gasohol Regular,2025-11-22,13.0
LA VICTORIA,ENERGIGAS SAC,"AV. MANCO CAPAC N° 993, ESQUINA CON AV. ISABEL LA CATOLICA",012033000/994271029,13.0,LIMA,LIMA,Gasohol Regular,2025-11-22,13.0
LA VICTORIA,SERVICENTRO Y AFINES LAS AMERICAS E.I.R.L.,AV. DE LAS AMERICAS ESQUINA CON AV. PARINACOCHAS N° 1683,013247217/994874081/910888311,13.19,LIMA,LIMA,Gasohol Regular,2025-11-22,13.19
LA VICTORIA,PEBSA COMBUSTIBLES S.A.,AV. BAUZATE Y MEZA N°. 1387 .ESQ. JR. GARIBALDI,014747446/013235136,13.2,LIMA,LIMA,Gasohol Regular,2025-11-22,13.2
LA VICTORIA,MAVIE COMBUSTIBLES S.A.C.,AV. BAUZATE Y MEZA ESQ. PROLONGACION HUAMANGA S/N.,013256717/014303019,13.6,LIMA,LIMA,Gasohol Regular,2025-11-22,13.6
LA VICTORIA,ONCAP S.A.C.,"AV. MEXICO N° 380-390, ESQUINA CON JR. LOS JACINTOS",016351134,13.69,LIMA,LIMA,Gasohol Regular,2025-11-22,13.69
LA VICTORIA,GRIFOS SOYUZ S.A.,AV. MEXICO N° 333,956703256,13.79,LIMA,LIMA,Gasohol Regular,2025-11-22,13.79
LA VICTORIA,MAX GAS S.A.C.,"AV. LUNA PIZARRO N° 1212, 1216, 1220 ESQUINA CALLE FRANCIA N° 584, 598",013306391,13.79,LIMA,LIMA,Gasohol Regular,2025-11-22,13.79
LA VICTORIA,JAVIER PEDRO CASTRO ARROYO,AV. SAN PABLO N° 651 ESQ. CON CALLE PEDRO DE LA GASCA,013241355,13.9,LIMA,LIMA,Gasohol Regular,2025-11-22,13.9
LA VICTORIA,CENTROGAS IQUITOS S.A.C.,"AV. IQUITOS 967-969,973-979,983-989-993-997-999 Y AV. ISABEL LA CATÓLICA 201-203,221-229,233",981290098/980090788,13.98,LIMA,LIMA,Gasohol Regular,2025-11-22,13.98
LA VICTORIA,GLOBAL FUEL S.A.,AV. BAUZATE Y MEZA N° 1050,01976109926/0/920859980,13.99,LIMA,LIMA,Gasohol Regular,2025-11-22,13.99
LA VICTORIA,INVERSIONES OCTANO S.A.,JR. LUNA PIZARRO N° 696,013308484/999079208/999701374,13.99,LIMA,LIMA,Gasohol Regular,2025-11-22,13.99
LA VICTORIA,VAL TRADING S.A.C.,"AV. MANCO CAPAC N° 301, 305, 311, 317, 321, 333, 335 Y 337, ESQUINA CON JR. GARCIA NARANJO N° 304, 308 Y 312",981478811,13.99,LIMA,LIMA,Gasohol Regular,2025-11-22,13.99
LA VICTORIA,COESTI 28 DE JULIO,AV. 28 DE JULIO N° 2200,012080100/012033100/978865910,14.19,LIMA,LIMA,Gasohol Regular,2025-11-22,14.19
LA VICTORIA,COESTI S.A.,ESQUINA AV. PASEO DE LA REPUBLICA CON AV. ISABEL LA CATOLICA S/N,012080100/978850070,14.49,LIMA,LIMA,Gasohol Regular,2025-11-22,14.49
LA VICTORIA,SERVICIOS Y REPRESENTACIONES TACNA S.A.C.,AV. JAIME BAUZATE Y MEZA Nº 801 - 825,014682406,14.61,LIMA,LIMA,Gasohol Regular,2025-11-22,14.61
LA VICTORIA,COESTI S.A,AV. JAVIER PRADO ESTE N° 1059,012080100/012033100/996373174,14.69,LIMA,LIMA,Gasohol Regular,2025-11-22,14.69
LA VICTORIA,SAM GAS SAC,AV. JAVIER PRADO ESTE N° 1593,944208427/994102725,14.88,LIMA,LIMA,Gasohol Regular,2025-11-22,14.88
LA VICTORIA,COESTI CANADA,"AV. CANADA N 1189 - 1191, ESQ. CON CALLE VICTOR ALZAMORA",012080100/978840646,14.99,LIMA,LIMA,Gasohol Regular,2025-11-22,14.99
LA VICTORIA,COESTI S.A,"AV. NICOLAS ARRIOLA N° 710, URB. SANTA CATALINA",5112033100/2080100/953907823,14.99,LIMA,LIMA,Gasohol Regular,2025-11-22,14.99
LA VICTORIA,COESTI SA,AV. NICOLAS ARRIOLA N° 295 URB. SANTA CATALINA,012080100/978868501,14.99,LIMA,LIMA,Gasohol Regular,2025-11-22,14.99
LA VICTORIA,OCORIS 2 SAC,AV. NICOLAS ARRIOLA N° 1003,949381184/998258072,15.89,LIMA,LIMA,Gasohol Regular,2025-11-22,15.89
LA VICTORIA,COESTI S.A.,"AV. AVIACION S/N, ALTURA CDRA. 15, OVALO ARRIOLA",012080100/978882271/942834910,15.99,LIMA,LIMA,Gasohol Regular,2025-11-22,15.99
LIMA,GASOLINERAS S.A.C.,AV. 28 DE JULIO 159. ESQUINA CON AV. BRASIL,014246994/981211337/994304437,12.39,LIMA,LIMA,Gasohol Regular,2025-11-22,12.39
