Market_name,Category_name,Product_name,Product_description,Product_unit_type,Product_quantity,Product_price,Product_branch,Scrape_timestamp,website
Pedidos Ya Lince,Galletas y Waffers,Galleta De Soda Con Chocolate Field Chokosoda 216G,Contiene 6 paquetes individuales de 36 gramos.Galletas de soda bañadas con sabor a chocolate1 porción aporta 180 kcal,g,216.0,8.5,Field,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Wafer Costa Sabor Vainilla 105 Gr.,,g,105.0,2.9,Costa,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletas Morochas Nestlé Pack 6 Unidades,,un,6.0,5.9,Nestle,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletas De Soda San Jorge 7Pack 280g,,un,7.0,6.5,San Jorge,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galleta Chocodonuts Crunch 6 X 36 Gr.,,g,36.0,5.4,Molitalia,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Wafer Costa Sabor Fresa 105 Gr.,,g,105.0,2.9,Costa,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletas De Chocolate Con Chispas Field Travesuras 50G,Contiene 50 gramos.Galletas con cobertura sabor a chocolate y grageas de colores,g,50.0,2.2,Field,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletas Con Yogurt Bolsa 100 G,,g,100.0,3.6,unbranded,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Wafer Nick Costa Sabor Fresa 72Gr.,,g,72.0,2.5,Costa,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galleta Gran Cereal Cacao 6 X 36 Gr.,,g,36.0,5.3,Molitalia,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletas Con Avena Bolsa 100 G,,g,100.0,3.6,unbranded,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletas Oreo Original 6Pack 216g,"Las galletas Oreo original son la deliciosa unión de dos crujientes galletas de chocolate rellenas con una suave crema sabor vainilla. Disfruta su sabor siguiendo nuestro ritual, primero gira tu galleta, luego saboréala y sumérgela en un vaso de leche, mmmmm... una nunca es suficiente. Perfectas para compartir en familia, con amigos, disfrutar en el colegio, trabajo y colación; las galletas Oreo son un excelente snack para todo momento, también las puedes agregar a tus recetas de postres favoritos como ingrediente o decoración. Características: Galletas y colaciones dulces - Oreo - Formato familiar - Envase bolsa - Contenido 36 g.",g,216.0,6.5,Oreo,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galleta Gretel Chocolate 6 X 32 Gr.,,g,32.0,4.9,Molitalia,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galleta Quinoa Crackers Finas Hierbas Nutri Co 180g,,un,6.0,15.9,unbranded,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galleta Gretel Manjar 6 X 32 Gr.,,g,32.0,4.9,Molitalia,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletas Costa Wafer Sabor Lúcuma 105 g,,g,105.0,2.9,Costa,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galleta Frac Clasica 6 X 41 Gr.,,g,41.0,5.9,Molitalia,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Picaras Clasicas 6 Pack 228 g,,g,1368.0,4.9,Picaras,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Pack x6 Galletas Rellenas Coronita 36g,Contiene 6 paquetes individuales de 36 gramos cada uno.Galletas con crema.Relleno: Crema sabor a chocolate,g,216.0,7.2,Field,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletas Vainilla San Jorge 120g,,g,120.0,2.6,San Jorge,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galleta De Chocolate Con Chispas Field Doña Pepa 23G,,g,23.0,1.5,Field,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galleta Gran Cereal Clasica 6 X 36 Gr.,Contiene 6 paquetes individuales de 36 gramos cada uno.Galleta con cereales.Con 30% de avena,g,36.0,5.9,Molitalia,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Wafer Vainilla Costa Nik 6 UNIDAD,,un,6.0,4.5,Costa,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletas Choco Donuts Sabores Variados Costa 204 Gr,,g,204.0,11.5,Costa,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galleta Costa Soda Line 40 g,Contiene 6 paquetes de 40 gramos cada uno.Galletas de soda,g,40.0,5.0,Costa,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galleta Frac Menta 6 X 41 Gr.,,g,41.0,5.9,Molitalia,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galleta Integrales Costa Six Pack,- Fibra- Absorción de grasas- Reduce el apetito- Reduce la ansiedad- Mejora la producción de flora intestinal,un,6.0,4.9,Costa,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galleta Frac Vainilla 6 X 41 Gr.,,g,41.0,5.9,Molitalia,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Pack 2 Galleta Chocodonuts Leche 6 De 33 g,,g,33.0,11.0,Costa,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Pack x6 Galletas Rellenas Charada 37.8g,Contiene 6 paquetes individuales de 37.8 gramos cada uno.Galletas sabor a chocolate.Relleno: Crema sabor a vainilla,g,226.8,7.2,Field,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletas de Arroz Clásicas Sin Gluten Costeño Doypack 150 g,- Cantidad: 60 unidades- Galletas de arroz integral- Solo 8 kcal por porción- Contiene fibra y minerales- Ideal para la lonchera o merienda- Sin colesterol- Sin gluten,g,150.0,7.9,Costeño,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galleta Caja Surtida Azul Costa 237.5G,,g,237.5,11.9,Costa,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletas Charada Rollo Field 96G,,g,96.0,2.9,Field,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletas Fruta Mixta Bolsa 60 g,,g,55.0,1.2,San Jorge,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletas Caritas Doble Chocolate Costa 6X 30g,,g,180.0,5.5,Costa,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletas Soda V Victoria Six Pack 210 G,Contiene 6 paquetes de 35 gramos cada uno.Galletas saladas.Sabor: Original.Perfectas para combinar,g,210.0,4.2,Victoria,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletas Costa Wenazas 50.4 g,,g,50.4,1.5,Costa,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletas De Arroz Clasicas Costeño 45G,,g,45.0,2.5,Costeño,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletas de Arroz Costeño Finas Hierbas Doypack 150 g,,g,150.0,7.9,Costeño,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletas Animalitos San Jorge 150g,,g,150.0,2.3,San Jorge,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletas De Arroz Dulces Costeño 45G,,g,45.0,2.5,Costeño,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Pack 2 Galletas Sabor Vainilla Field Paquete 37g Pack 6 Unidades,,un,6.0,14.4,Field,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletas de Arroz Dulce Sin Gluten Costeño Doypack 150 g,- Cantidad: 60 unidades- Galletas de arroz integral dulces- Solo 9 kcal por porción- Contiene fibra y minerales- Ideal para la lonchera o merienda- Sin colesterol- Sin gluten,g,150.0,7.9,Costeño,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Wafer Nestlé Morochas Pack Fiesta 24 Unidades 180G,,g,180.0,15.9,Nestle,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletas de Arroz Costeño Tomate Intenso Doypack 150 g,,g,150.0,7.9,Costeño,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletas Con Chocochips Don Mamino 250 Gr,,g,250.0,14.9,Don Mamino,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Wafer NestléMorochas 9 Unidades 153G,,g,153.0,8.5,Nestle,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galleta San Jorge  75Gr Soda Fam.,,g,75.0,2.8,San Jorge,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletas Casino Victoria Menta Pack 6 Unid x 47 g,,g,282.0,5.4,Victoria,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galleta Morochas 42Gr,,g,42.0,1.5,Morochas,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Pack x6 Galletas Rellenas Oreo Sabor Vainilla 36g,Oreo galletas vainilla,g,216.0,6.5,Oreo,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletas Coconut San Jorge 50g,,g,550.0,1.2,San Jorge,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletas Oreo Sabor Chocolate 6Pack 36g,Características: Galletas y colaciones dulces - Oreo - Formato familiar - Envase bolsa - Contenido 36 g.,g,216.0,6.5,Oreo,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletas Victoria Casino Fresa Pack 6 x 47 g,,g,282.0,5.4,Victoria,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galleta De Naranja Unión 42g,,g,42.0,3.2,Union,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletas Unión Coco 195 Gr,,g,195.0,6.1,Union,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletas Casino Victoria Lúcuma six pack,,g,47.0,5.4,Victoria,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletas Glacitas Victoria Toffee Pack 6 Unid x 32 g,Contiene 6 paquetes de 32 gramos cada uno.Galleta con cobertura.Sabor: Toffee,un,6.0,5.3,Glacitas,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galleta De Coco Unión 42g,,g,42.0,3.2,Union,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Pack 2 Galleta Ritz Queso 6 Pack 180 g,,g,1080.0,12.6,Ritz,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletas Naturales De Quinua El Cedro 100G,,g,100.0,3.6,El Cedro,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletas Glacitas Victoria Fresa Pack 6 Unid x 32 g,,un,6.0,5.3,Victoria,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletas Naturales De Kiwicha El Cedro 100G,,g,100.0,3.6,El Cedro,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Pack 2 Galleta Ritz Plain 6 Pack 120 g,,g,720.0,9.8,Ritz,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletas Integral Coco Unión Paquete 195 gr,,g,195.0,6.1,Union,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galleta integral Union naranja 42 gr,Galleta integral Union naranja 42 gr,un,1.0,3.2,Union,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletas Casino Victoria Chocolate Pack 6 Unid x 47 g,,g,47.0,5.4,Victoria,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletas Glacitas Victoria Choconieve Pack 6 Unid x 32 g,,un,6.0,5.3,Glacitas,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galleta integral Unión kiwicha 42 gr,Galleta integral Unión kiwicha 42 gr,un,1.0,3.2,Union,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletas Chomp Victoria Chocolate Pack 6 Unid X 42 G,,g,252.0,6.7,Victoria,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Pack 2 Galletas Casino Victoria Chocolate Pack 6 Unidades 47 g,,g,282.0,11.0,Victoria,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletas Morochas Taco 75 g,,g,75.0,2.9,Morochas,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletas Ritz Taco 70 g,,g,70.0,2.2,Ritz,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Pack 2 Galletas Victoria Casino Fresa Pack 6 Unidades 47 g,,g,47.0,11.0,Victoria,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,6Pack Galleta Margarita Sayon 258G,,g,258.0,5.2,Sayon,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Picaras Extremas 6Pack 228 g,,g,228.0,6.5,Picaras,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Picaras Chips 6Pack 228 g,,g,228.0,5.5,Picaras,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Picaras Fresa 6Pack 228 g,,g,228.0,5.5,Picaras,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Picaras Menta 6Pack 228 g,,g,228.0,5.5,Picaras,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletas Saladas Jamón Ahumado Crackelet Costa Bolsa 150 gr,,g,150.0,4.5,Crackelet,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galleta Nabisco Mini Chips Anoy 50g,"Deliciosas galletas con chispas de chocolate, perfectas para disfrutar en cualquier momento. Texturas y sabores irresistibles para los amantes del chocolate y las galletas. ¡Un bocadillo dulce que no puedes perderte!",g,50.0,2.5,Chips Ahoy!,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Pack x20 Galleta Pícaras La Clásica 20g,Contiene 20 unidades de 20 gramos.Galletas con cobertura sabor a chocolate.Contiene 2 unidades por paquete,un,40.0,9.9,Picaras,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Bizcocho Relleno De Manjar Sixpack Chocman 201 Gr,,g,201.0,5.5,Chocman,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Waffer Cua Cua Mini 42g,Deliciosas galletas tipo oblea waffer rellenas con crema sabor vainilla bañadas en chocolate. Tamaño ideal para llevar. Perfectas como colación en cualquier momento. Características: Galletas dulces Cua Cua. Contenido 42 g.,g,42.0,2.5,Cua Cua,2024-12-09 02:21:20.146258,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletas Glacitas Chocolate 6 x 32 g,,un,6.0,5.3,Glacitas,2024-12-09 02:21:20.621079,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletas Fiesta Morochas 224G,Cantidad: 20 paquetitos.Galletas sabor vainilla.Bañadas en pasta sabor a chocolate,g,224.0,11.5,Morochas,2024-12-09 02:21:20.621079,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletas Morochas Nestlé Doble Placer Bolsa 206G Paquete 6Un,Contiene 6 paquetes individuales de 34.4 gramos cada uno.Galletas sabor a vainilla.Bañadas en pasta sabor chocolate,g,206.0,8.9,Morochas,2024-12-09 02:21:20.621079,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Wafer de Maní con Cobertura Sabor Chocolate Mini Bolsa 24 unid,,un,24.0,15.9,Bon o Bon,2024-12-09 02:21:20.621079,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Sixpack Galleta Pie De Limon Casino 43 g,,g,43.0,5.7,Casino,2024-12-09 02:21:20.621079,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletas Surtidas Arcor Bolsa 400 g,,g,400.0,10.9,Arcor,2024-12-09 02:21:20.621079,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletas Mini Pícaras Winter'S Chocolate Bolsa 60 Gr,,g,60.0,2.5,Winter's,2024-12-09 02:21:20.621079,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galleta Chaplin 90g,,g,90.0,3.9,Caplin,2024-12-09 02:21:20.621079,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletas Choco 6Pack Tentacion 258G,,g,1548.0,5.5,Tentación,2024-12-09 02:21:20.621079,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletas Tres Leches 6Pack Casino 258G,,g,1548.0,5.4,Casino,2024-12-09 02:21:20.621079,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletas Saladas Doré 230g,,g,230.0,6.5,Doré,2024-12-09 02:21:20.621079,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,"Galletas Victoria Marquesitas Coco (6 Unidades), 276 g",Contiene 6 paquetes de 46 gramos cada uno.Galletas con sabor a coco,g,276.0,5.9,Marquesitas,2024-12-09 02:21:20.621079,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletas Coco 6Pack Tentacion 258G,,g,1548.0,5.5,Tentación,2024-12-09 02:21:20.621079,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletas Naranja 6Pack Tentacion 258G,,g,1548.0,5.5,Tentación,2024-12-09 02:21:20.621079,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletas Marquesitas Victoria Vainilla Pack 6 Unid x 46 g,,g,276.0,5.9,Marquesitas,2024-12-09 02:21:20.621079,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Waffer Nik Costa Bañado 6X 34g,,g,204.0,6.9,Nik,2024-12-09 02:21:20.621079,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,"Galletas Victoria Marquesitas Naranja (6 Unidades), 276 g",,un,1.0,5.9,Marquesitas,2024-12-09 02:21:20.621079,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletas Delisha Chocochip 120Gr,,g,120.0,8.9,Delisha,2024-12-09 02:21:20.621079,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletas Delisha Chocochip 60Gr,,g,60.0,5.9,Delisha,2024-12-09 02:21:20.621079,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galleta Delisha Choco Chips 60Gr,,g,60.0,4.9,Delisha,2024-12-09 02:21:20.621079,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galleta Delisha Choco Avena 60Gr,,g,60.0,4.9,Delisha,2024-12-09 02:21:20.621079,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galleta Delisha Avena Con Pasas 60Gr,,g,60.0,4.9,Delisha,2024-12-09 02:21:20.621079,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galleta Quinoa Cacao Nibs Nutri Co 180g,Contiene 6 paquetes de 30 gramos cada uno.Elaboradas quinua y nibs de cacao.Con frutos deshidratados y pulpa de fruta.Bajo en azúcar.Alto en fibra y proteína.Producto 100% vegano,g,180.0,16.9,Nutrishake,2024-12-09 02:21:20.621079,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Snack Prezlet 250 g,,g,250.0,10.5,Prezlet,2024-12-09 02:21:20.621079,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galleta Quinoa Blueberry Nutri Co 180g,Contiene 6 paquetes de 30 gramos cada uno.Elaboradas con quinua y arándanos deshidratados.Con frutos deshidratados y pulpa de fruta.Bajo en azúcar.Alto en fibra y proteína.Producto 100% vegano,g,180.0,16.9,Nutrishake,2024-12-09 02:21:20.622077,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galleta Quinoa Cacao Strawberry Nutri Co 180g,,g,180.0,16.9,Nutrishake,2024-12-09 02:21:20.622077,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galleta Quinoa Apple Cinamon Oatmeal Nutri Co 180g,,g,180.0,16.9,Nutrishake,2024-12-09 02:21:20.622077,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galleta Rellenitas Coco Taco X 90 Gr,,g,90.0,2.21,Rellenitas,2024-12-09 02:21:20.622077,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletas Chomp Naranja 6pack,Contiene 6 paquetes de 42 gramos cada uno.Galletas con sabor a naranja,un,6.0,6.7,Chomp,2024-12-09 02:21:20.622077,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Biscolata Mood Galletas Chocolate *115G,,g,115.0,9.9,Biscolata,2024-12-09 02:21:20.622077,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletas De Avena Sweet Bites Chispas De Chocolate 100G,,g,100.0,5.5,Sweet Bites,2024-12-09 02:21:20.622077,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galleta Butter Cookies Colombina 280 Gr,Contiene 280 gramos Galletas de mantequilla,g,280.0,8.9,Colombina,2024-12-09 02:21:20.622077,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galleta Gluten Free Quinoa Lucuma Con Chispas De Chocolate Nutri Co 150G,,g,150.0,15.9,Nutri Co,2024-12-09 02:21:20.622077,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Chocolate Biscolata Duo Max 44G,,g,44.0,4.9,Biscolata,2024-12-09 02:21:20.622077,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletas Ducales 120 G,,g,120.0,3.3,Ducales,2024-12-09 02:21:20.622077,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galleta Gluten Free Quinoa Naranja Nutri Co 150G,,g,150.0,15.9,Nutri Co,2024-12-09 02:21:20.622077,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletas De Avena Sweet Bites Pasas 100G,,g,100.0,5.5,Sweet Bites,2024-12-09 02:21:20.622077,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galleta Rellenitas Chocolate Taco 90 Gr,,g,90.0,2.21,Taco,2024-12-09 02:21:20.622077,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galleta Quinoa Crackers Ajo Y Cebolla Nutri Co 180g,,g,180.0,15.9,Nutri Co,2024-12-09 02:21:20.622077,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galleta Gluten Free Quinoa Aguaymanto Con Chispas De Chocolate Nutri Co 150G,,g,150.0,15.9,Nutri Co,2024-12-09 02:21:20.622077,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galleta Sweet Bites Sabor Chocolate Con Chispas 100 G,,g,100.0,5.5,Sweet Bites,2024-12-09 02:21:20.622077,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galleta Gluten Free Quinoa Mani Nutri Co 150G,,g,150.0,15.9,Nutri Co,2024-12-09 02:21:20.623082,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galleta Quinoa Crackers Maíz Morado Y Sal De Maras Nutri Co 180g,,g,180.0,15.9,Nutri Co,2024-12-09 02:21:20.623082,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galleta Rellenitas Fresa Taco 90 Gr,,g,90.0,2.21,Taco,2024-12-09 02:21:20.623082,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galleta Mana Tubo 136 G,,g,136.0,3.5,Mana,2024-12-09 02:21:20.623082,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletas Pitacrips Ajo Y Tomillo Tabla Gourmet Caja 100G,,g,100.0,8.9,Gourmet,2024-12-09 02:21:20.623082,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Bizcocho Chocolate Ricco'S Reyenito Bolsa 56G,,g,56.0,1.5,Ricco'S,2024-12-09 02:21:20.623082,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletas Blackout San Jorge 4Pack 240 g,,g,240.0,1.2,Black Out,2024-12-09 02:21:20.623082,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Pitacrisps Sal De Maras Contenido 80 g,,g,100.0,8.3,Tabla Gourmet,2024-12-09 02:21:20.623082,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Crocantinis Tabla Gourmet Cebolla/Ajo/Aji 40 g,,g,40.0,4.9,Tabla Gourmet,2024-12-09 02:21:20.623082,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletitas Crocantinis Pimiento Y Parmesano Tabla Gourmet Caja 160G,,g,160.0,14.5,Tabla Gourmet,2024-12-09 02:21:20.623082,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Crocantinis Cebolla Ajo Y Ají Amarillo Tabla Gourmet Caja 160G,,g,160.0,14.5,Tabla Gourmet,2024-12-09 02:21:20.623082,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Galletas para Piqueo Crocantinis Finas Hierbas Paquete 40 g,,g,40.0,4.9,Tabla,2024-12-09 02:21:20.623082,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Biscolata Nirvana Roll 28G,,g,28.0,2.9,Nirvana,2024-12-09 02:21:20.623082,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Pitacrips Coctel Tabla Gourmet Ajo Y Tomillo Caja 100 G,,g,100.0,8.3,Tabla,2024-12-09 02:21:20.623082,Pedidos Ya
Pedidos Ya Lince,Galletas y Waffers,Pitacrisps Quinua Contenido 80 G,,g,80.0,8.3,Tabla,2024-12-09 02:21:20.623082,Pedidos Ya
