Market_name,Market_cat_name,Market_subcat_name,Product_name,Product_price,Product_description,Product_unit_type,Product_quantity,Product_type,Product_is_available,Product_branch,scrape_timestamp
Oxxo,Snacks Y Galletas,Barras De Cereal Y Granola,quinoa bars barra  de quinoa con maní y chocolate,3.4,Barra De Quinoa Con Mani Y Chocolte,gr,30.0,none,True,noa,2024-12-06 21:20:35.352878
Oxxo,Snacks Y Galletas,Barras De Cereal Y Granola,crosoy barra de cereal de ajonjolí y kiwicha,1.2,"Barra nutritiva a base de ajonjolí con kiwicha, semillas con alto contenido en calcio y hierro.",gr,25.0,none,True,crosoy,2024-12-06 21:20:35.352878
Oxxo,Snacks Y Galletas,Barras De Cereal Y Granola,crosoy barra de cereal ajonjolí y linaza,1.2,"Deliciosa barra de proteína, sin preservantes, ni colorantes ideal para disfrutar en cualquier momento del día",gr,25.0,none,True,crosoy,2024-12-06 21:20:35.352878
Oxxo,Bebidas,Aguas,san mateo agua mineral de manantial sin gas,3.2,"Envasada en su fuente de origen. Contribuye con la salud y bienestar, ya que no solo refresca, sino que repone los minerales vitales que tu cuerpo necesita. Ideal para disfrutar a cualquier hora del día.",l,2.5,none,True,san mateo,2024-12-06 21:20:35.355880
Oxxo,Bebidas,Aguas,cielo agua sin gas,2.6,"Acompaña tus comidas con el agua natural Cielo, mantendrás tu cuerpo hidratado y lleno de energía durante tus actividades diarias.",l,1.0,none,True,cielo,2024-12-06 21:20:35.355880
Oxxo,Bebidas,Aguas,san carlos agua de mesa purificada sin gas,3.6,Refrescante agua de mesa purificada sin gas. Ideal para que tu y tu familia estén siempre hidratados.,l,3.0,none,True,san carlos,2024-12-06 21:20:35.355880
Oxxo,Bebidas,Aguas,san luis agua mineral con gas 625 ml,2.2,"Contiene Calcio, Magnesio y Otros Minerales Que Son Fundamentales Para el Correcto Funcionamiento Del Cuerpo. Disfruta e Hidratarte Con el Gas Justo.",ml,625.0,none,True,san luis,2024-12-06 21:20:35.355880
Oxxo,Bebidas,Aguas,cielo agua mineral sin gas,3.6,"Agua mineral sin gas, de origen 100 % natural. Desconéctate de la rutina, toma una pausa y disfruta de un tiempo para ti, acompañado de la más refrescante agua potable.",l,2.5,none,True,cielo,2024-12-06 21:20:35.355880
Oxxo,Bebidas,Aguas,san mateo agua mineral con gas,2.2,"Agua mineral de manantial envasada en su fuente de origen, que contribuye con la salud y bienestar, ya que no solo refresca sino que repone los minerales vitales que tu cuerpo necesita.",ml,600.0,none,True,san mateo,2024-12-06 21:20:35.355880
Oxxo,Bebidas,Aguas,san luis agua sin gas,2.4,"Deliciosa bebida líder en el mercado de agua peruano, lanzó su nueva presentación ecoflex, la cual muestra una innovadora reducción de 28.6% en la cantidad de gramaje de la botella, es decir, posee mucho menos plástico en su composición, convirtiéndola en más amigable con el ambiente. Agua tratada, sulfato de magnesio, cloruro de potasio y cloruro de sodio.",l,1.0,none,True,san luis,2024-12-06 21:20:35.355880
Oxxo,Bebidas,Aguas,san luis agua con sabor a piña y kión 625 ml,2.3,Bebida de agua sabor a piña con esencia natural a kion. Ideal para acompañar tus comidas favoritas.,ml,625.0,none,True,san luis,2024-12-06 21:20:35.355880
Oxxo,Bebidas,Aguas,san luis agua sabor a limón 625 ml,2.3,"Es una bebida popular, que es perfecta para cualquier ocasión, indicada para saciar el antojo y refrescar tu cuerpo.",ml,625.0,none,True,san luis,2024-12-06 21:20:35.355880
Oxxo,Bebidas,Aguas,san mateo agua mineral de manantial sin gas,2.2,"Agua mineral sin gas, de origen 100% natural. Desconéctate de la rutina, toma una pausa y disfruta de un tiempo para ti, acompañado de la más refrescante agua potable. ",ml,600.0,none,True,san mateo,2024-12-06 21:20:35.355880
Oxxo,Bebidas,Aguas,san luis agua sin gas 2.5 l,3.2,"Es un producto de agua de mesa embotellada con más de 65 años en el mercado peruano, caracterizado por su frescura y pureza. Ofrece a sus consumidores encontrar el equilibrio que sus cuerpos y mentes necesitan, ayudando a mejorar la calidad de vida.",l,2.5,none,True,san luis,2024-12-06 21:20:35.355880
Oxxo,Bebidas,Aguas,cielo agua natural sin gas,8.5,"Es la marca de agua que te acompaña en cada una de tus actividades diarias, guiándote hacia el estilo de vida que deseas, aportando una sensación de frescura a tu vida.",l,7.0,none,True,cielo,2024-12-06 21:20:35.355880
Oxxo,Bebidas,Aguas,san carlos agua mineral sin gas,1.0,Deliciosa agua mineral para hidratarte. ,ml,500.0,none,True,san carlos,2024-12-06 21:20:35.355880
Oxxo,Bebidas,Aguas,golden agua de piña light,5.0,"Tiene un sabor rico, refrescante y un toque de acidez irresistible, también es diurética. Es un refresco natural a base de agua, por lo que ayuda a reducir la retención de líquidos, lo cual ayuda a reducir la hipertensión arterial.",ml,485.0,none,True,golden,2024-12-06 21:20:35.355880
Oxxo,Bebidas,Aguas,san luis agua sin gas,2.1,"Ayuda a Regular la Temperatura de tu Cuerpo, Especialmente Durante el Ejercicio, Cuando Empiezas a Sudar, Ayuda a la Sangre a Transportar Oxígeno y el Nivel de Energía Aumenta Cuando el Cuerpo Está Bien Hidratado.",ml,750.0,none,True,san luis,2024-12-06 21:20:35.355880
Oxxo,Bebidas,Gaseosas,coca-cola gaseosa sabor original 500 ml,3.0,"La de Siempre, Original y Deliciosa, la Que Refresca a Millones de Personas en Todo el Mundo, la Gaseosa de Tradición Que Con su Burbujeante Efecto te Refresca y Brinda Confort a tu Cuerpo, Infaltable en la Mesa Para Vivir Buenos Momentos.",ml,500.0,none,True,cocacola,2024-12-06 21:20:35.355880
Oxxo,Bebidas,Gaseosas,inca kola bebida gaseosa sabor original 500 ml,3.0,"Sacia tu antojo con una bebida fría, de sabor dulce, color amarillo dorado, el ingrediente principal es la planta de hierba luisa. Ideal para acompañar tus comidas favoritas en cualquier momento del día.",ml,500.0,none,True,inca kola,2024-12-06 21:20:35.355880
Oxxo,Bebidas,Gaseosas,coca-cola gaseosa sin azúcar 500 ml,3.0,Deliciosa y Refrescante Bebida Carbonatada Con el Sabor de la Cola Clásica. Perfecta Para Aquellos Que Quieran Acompañar Sus Comidas o Reuniones.,ml,500.0,none,True,cocacola sin azúcar,2024-12-06 21:20:35.355880
Oxxo,Bebidas,Gaseosas,coca-cola gaseosa sabor original botella 1 l,5.2,"La gaseosa de siempre, original y deliciosa, la que refresca a millones de personas en todo el mundo, perfecta para acompañar tus comidas y mejores momentos. Para refrescarte con su inconfundible sabor original, para que la disfrutes bien fría. ",l,1.0,none,True,cocacola original,2024-12-06 21:20:35.355880
Oxxo,Bebidas,Gaseosas,concordia refresco fresa,1.7,Botella,ml,355.0,none,True,concordia,2024-12-06 21:20:35.355880
Oxxo,Bebidas,Gaseosas,fanta gaseosa sabor kola inglesa 500 ml,2.7,"Una bebida refrescante y deliciosa con sabor a cola inglesa, perfecta para acompañar tus comidas preferidas o disfrutar en cualquier momento del día.",ml,500.0,none,True,fanta,2024-12-06 21:20:35.355880
Oxxo,Bebidas,Gaseosas,inca kola bebida gaseosa sin azúcar 500 ml,3.0,Esta versión sin azúcar está diseñada para proporcionar a los consumidores una opción más saludable que aún conserve el sabor característico de Inca Kola pero sin el contenido de azúcar. Esta opción puede ser especialmente popular entre aquellos que están controlando su consumo de azúcar por razones de salud o dieta.,ml,500.0,none,True,inca kola,2024-12-06 21:20:35.355880
Oxxo,Bebidas,Gaseosas,coca-cola bebida gaseosa sin azúcar,4.9,"Siente el sabor original e inconfundible de Coca-Cola, ahora sin azúcar. Es un refresco de alta calidad, con cero calorías, cero azúcar y bajo en sodio. Ofrece más opciones a quienes quieren disfrutar de una rica bebida, mientras cuidan su consumo de azúcar. Ideal para compartir con tu familia o amigos, acompañando tus comidas favoritas de una forma deliciosa, saludable y refrescante.",l,1.0,none,True,cocacola sin azúcar,2024-12-06 21:20:35.355880
Oxxo,Bebidas,Gaseosas,sprite bebida gaseosa lima limón 500 ml,2.7,"Es una bebida naturalmente refrescante por su ausencia de aromas artificiales, colorantes y conservantes, de ahí su color transparente tan característico, ideal para acompañar tus comidas o disfrutarla en cualquier momento del día.",ml,500.0,none,True,sprite,2024-12-06 21:20:35.355880
Oxxo,Bebidas,Gaseosas,fanta gaseosa sabor a naranja 500 ml,2.7,"Deliciosa Bebida Carbonatada, Sabor Naranja, Que Intensifica la Diversión Con Amigos a Través de su Sabor Superior, Frutal e Intenso, Ideal Para Refrescarte en Cualquier Momento Del Día.",ml,500.0,none,True,fanta,2024-12-06 21:20:35.355880
Oxxo,Bebidas,Gaseosas,concordia gaseosa sabor piña,1.7,"Es una bebida deliciosa y refrescante, con sabor a piña, perfecta para acompañar tus comidas favoritas.",ml,355.0,none,True,concordia,2024-12-06 21:20:35.355880
Oxxo,Bebidas,Gaseosas,gaseosa concordia pina bt 1 l,3.2,GASEOSA CONCORDIA PINA BT 1 L,l,1.0,none,True,concordia,2024-12-06 21:20:35.355880
Oxxo,Bebidas,Gaseosas,inca kola bebida gaseosa sabor original 1 l,4.9,"Disfruta esta gaseosa con un delicioso sabor dulce y color amarillo dorado, que tiene como ingrediente principal la planta de hierba luisa, aunque su fórmula se mantiene en absoluta reserva industrial, es la bebida perfecta para acompañar tus platos favoritos. ",l,1.0,none,True,inca kola,2024-12-06 21:20:35.355880
Oxxo,Bebidas,Gaseosas,guaraná bebida gaseosa original,2.7,"Inspirada en el sabor natural, es muy refrescante e ideal para acompañar tus comidas en cualquier momento del día.",ml,450.0,none,True,guaraná,2024-12-06 21:20:35.355880
Oxxo,Bebidas,Energizantes E Isotónicas,flashlyte bebida uva pet,6.0,,ml,625.0,none,True,flashlyte,2024-12-06 21:20:35.355880
Oxxo,Bebidas,Energizantes E Isotónicas,monster bebida energizante ultra 473 ml,8.4,"Es una bebida energética, carbonatada, sin alcohol y con algunas virtudes estimulantes. Está compuesta principalmente por cafeína y varias vitaminas que eliminan la sensación de agotamiento.",ml,473.0,none,True,monster,2024-12-06 21:20:35.355880
Oxxo,Bebidas,Energizantes E Isotónicas,flashlyte bebida fresa pet,6.0,,ml,625.0,none,True,flashlyte,2024-12-06 21:20:35.355880
Oxxo,Bebidas,Energizantes E Isotónicas,gatorade bebida isotónica sabor apple ice,3.5,"Es la bebida deportiva líder y está científicamente formulada y probada por deportistas para hidratar, reponer los líquidos y electrolitos, así como aportar energía a partir de carbohidratos para aumentar el rendimiento atlético.",ml,500.0,none,True,gatorade,2024-12-06 21:20:35.355880
Oxxo,Bebidas,Energizantes E Isotónicas,volt bebida energética ginseng original,2.9,"Deliciosa y refrescante bebida energizante que te ayudará a mantenerte alerta en todo momento, ideal para hacer frente a las actividades cotidianas. Volt intensifica tu momento, porque necesitas afrontar tu día a día con energía.",ml,300.0,none,True,volt,2024-12-06 21:20:35.355880
Oxxo,Bebidas,Energizantes E Isotónicas,sporade bebida rehidratante,4.8,"Es una bebida rehidratante con electrolitos y sales como: cloruro, sodio y potasio, que ayudan a mantener el ritmo diario en las mejores condiciones de hidratación para maximizar el rendimiento físico.",l,1.0,none,True,sporade,2024-12-06 21:20:35.355880
Oxxo,Bebidas,Energizantes E Isotónicas,monster bebida energizante energy 473 ml,8.4,"Es una bebida sin alcohol con virtudes estimulantes. Está compuesta principalmente por cafeína, varias vitaminas y sustancias naturales orgánicas, que eliminan la sensación de agotamiento para que puedas continuar con el día de forma activa. Puedes recargarte mientras disfrutas y te refrescas con su exquisito sabor.",ml,473.0,none,True,monster,2024-12-06 21:20:35.355880
Oxxo,Bebidas,Energizantes E Isotónicas,redbull bebida energizante,8.5,Es Una Bebida Funcional Que da Energía Cuando la Necesitas. Revitaliza Cuerpo y Mente Con su Fórmula y Una Combinación Única de Ingredientes de Alta Calidad. Perfecto Para Afrontar Los Retos Del Día a Día Con la Mejor Energía.,ml,250.0,none,True,redbull,2024-12-06 21:20:35.355880
Oxxo,Bebidas,Energizantes E Isotónicas,monster bebida energética sabor mango loco 473 ml,8.4,"Esta bebida única combina la intensidad de la energía de Monster con el exótico y delicioso sabor del mango, creando una experiencia refrescante y estimulante. Perfecta para esos momentos en los que necesitas un impulso adicional, Monster mango loco te brinda la vitalidad necesaria para superar tus desafíos diarios.",ml,473.0,none,True,monster,2024-12-06 21:20:35.355880
Oxxo,Bebidas,Energizantes E Isotónicas,suerox bebida hidratante sabor a mora azul,6.5,"Es Una Bebida Adicionada Con 8 Iones, Sabor Mora Azul y Hierbabuena. Ayuda a Recuperar Los Electrolitos Perdidos al Sudar, También Ayuda a Recuperar Los Electrolitos y Minerales Perdidos en Tus Actividades Diarias. Te Aporta Vitamina C y es Libre de Calorías.",ml,630.0,none,True,suerox,2024-12-06 21:20:35.355880
Oxxo,Bebidas,Energizantes E Isotónicas,sporade bebida hidratante sabor tropical,3.0,"Está formulada para hidratarte de manera eficaz, proporcionando la reposición necesaria de electrolitos esenciales para mantener tu cuerpo en equilibrio. Ya sea después de una intensa sesión de ejercicio o simplemente para saciar la sed, Sporade Sabor Tropical es la opción refrescante que necesitas.",ml,500.0,none,True,sporade,2024-12-06 21:20:35.355880
Oxxo,Bebidas,Energizantes E Isotónicas,monster bebida energética energy zero sugar taurina 473 ml,8.4,"Atrévete a probar una lata de la bebida más extrema del planeta. Nos fuimos al laboratorio y le hicimos una cirugía mayor, le cortamos los carbohidratos y calorías, trasplantamos toda la fuerza y dejamos el sabor. Zero sugar te sigue dando el doble de potencia que cualquier otra bebida, pero tiene sólo una fracción de las calorías.",ml,473.0,none,True,monster,2024-12-06 21:20:35.355880
Oxxo,Bebidas,Energizantes E Isotónicas,gatorade bebida isotónica sabor tropical fruit,3.5,"Se puede consumir antes y después del ejercicio, hidrata y repone líquidos perdidos en la actividad física. Es la única bebida isotónica del mercado respaldada por estudios científicos, que comprueban su eficiencia para los deportistas.",ml,500.0,none,True,gatorade,2024-12-06 21:20:35.355880
Oxxo,Bebidas,Energizantes E Isotónicas,gatorade bebida hidratante cool blue,3.5,"Bebida isotónica que se puede consumir antes y después del ejercicio, hidrata y repone líquidos perdidos en la actividad física. Es la única bebida hidratante del mercado, respaldada por estudios científicos que comprueban su eficiencia.",ml,500.0,none,True,gatorade,2024-12-06 21:20:35.355880
Oxxo,Bebidas,Energizantes E Isotónicas,gatorade bebida rehidratante isotónica sabor mandarina,3.5,"Bebida isotónica que se puede consumir antes y después del ejercicio, hidrata y repone líquidos perdidos en la actividad física. Es la bebida deportiva líder y está científicamente formulada y probada por deportistas para hidratar, reponer los líquidos y electrolitos, así como aportar energía a partir de carbohidratos para aumentar el rendimiento atlético.",ml,500.0,none,True,gatorade,2024-12-06 21:20:35.355880
Oxxo,Bebidas,Energizantes E Isotónicas,sporade bebida hidratante sabor a mandarina,3.0,"Disfruta de una deliciosa bebida rehidratante que está compuesta por electrolitos y sales, como cloruro, sodio, potasio, las cuales ayudan a mantener el ritmo diario en las mejores condiciones de hidratación, para maximizar tu rendimiento físico.",ml,500.0,none,True,sporade,2024-12-06 21:20:35.355880
Oxxo,Bebidas,Energizantes E Isotónicas,powerade bebida hidratante multifrutas 1 l,4.2,"Deliciosa y refrescante bebida isotónica con sabor a frutas tropicales, cuenta con electrolitos clave y vitaminas que ayudan al cuerpo a metabolizar los carbohidratos y obtener energía necesaria para la actividad física. ",l,1.0,none,True,powerade,2024-12-06 21:20:35.355880
Oxxo,Refrigerados,Helados Y Postres,frio rico helado lúcuma,5.0,Congelado.,ml,120.0,none,True,d onofrio,2024-12-06 21:20:35.357880
Oxxo,Refrigerados,Helados Y Postres,d'onofrio helado bombones,15.9,Delicioso helado de crema con cobertura de sabor chocolate. Para que lo disfrutes con tu familia y amigos.,ml,216.0,none,True,donofrio,2024-12-06 21:20:35.357880
Oxxo,Refrigerados,Helados Y Postres,d'onofrio frio rico helado de vainilla ,5.0,Tradicional cono relleno de helado de crema y una dulce capa de chocolate y maní con Cacao de Junín y otros valles.,ml,120.0,none,True,d onofrio,2024-12-06 21:20:35.357880
Oxxo,Refrigerados,Helados Y Postres,d'ono sandwich helado crema sabor a vainilla,4.3,Este exquisito helado combina la suavidad de la vainilla con la textura perfecta de galletas cremosas. Ideal para disfrutar en cualquier momento del día.,ml,70.0,none,True,donofrio,2024-12-06 21:20:35.357880
Oxxo,Refrigerados,Helados Y Postres,artika paletas sabor a chocolate,1.5,"Helado a base de leche sabor chocolate bañado con cobertura sabor chocolate. Ideal para refrescarte con su cremoso y único sabor, el sabor de la calidad.",ml,60.0,none,True,artika,2024-12-06 21:20:35.357880
Oxxo,Refrigerados,Helados Y Postres,chispekas helado de crema con cobertura de chocolate y grageas,1.3,"Disfruta de este delicioso helado, está relleno de crema con cobertura de chocolate y combinado con el sabor de las grageas, ideal para endulzar en cualquier momento del día.",ml,65.0,none,True,artika,2024-12-06 21:20:35.357880
Oxxo,Refrigerados,Helados Y Postres,artika helado algarrobina,1.6,La algarrobina es un delicioso jarabe obtenido de las frutas del árbol del algarrobo.,ml,70.0,none,True,artika,2024-12-06 21:20:35.357880
Oxxo,Refrigerados,Helados Y Postres,artika paleta helada sabor a coco,1.6,"Helado de leche con grasa vegetal, sabor a coco y trozos de coco. Perfecto como postre. El favorito para la temporada de calor intenso. ",ml,60.0,none,True,kartika,2024-12-06 21:20:35.357880
Oxxo,Refrigerados,Helados Y Postres,cuchareable - brownie con manjar,5.9,CUCHAREABLE - BROWNIE CON MANJAR,und,1.0,none,True,,2024-12-06 21:20:35.357880
Oxxo,Refrigerados,Helados Y Postres,artika paleta de helado sabor ron con pasas,1.6,"Delicioso helado sabor a ron con pasas, el favorito para la temporada de calor. Disfrútalo cuando quieras y donde quieras. ",ml,65.0,none,True,kartika,2024-12-06 21:20:35.358881
Oxxo,Refrigerados,Helados Y Postres,frio rico helado sabor cappucino,5.0,"Helado de sabor a café y crema de leche con salsa, en barquillo y pasta sabor chocolate. Mantener a -18° o menos. ",ml,120.0,none,True,frio rico,2024-12-06 21:20:35.358881
Oxxo,Refrigerados,Helados Y Postres,artika paleta helada sabor fresa,1.5,Una deliciosa combinación de helado sabor a fresa bañado en cobertura de chocolate y grageas de colores. Son una excelente y refrescante opción para disfrutar durante los días calurosos de verano.,und,1.0,none,True,artika,2024-12-06 21:20:35.358881
Oxxo,Refrigerados,Helados Y Postres,artika paleta helada premium sabor café,1.6,Deliciosa paleta cremosa con sabor a café imposible de perderte este increíble sabor.,gr,76.0,none,True,artika,2024-12-06 21:20:35.358881
Oxxo,Refrigerados,Helados Y Postres,lucuma paletas de crema,1.5,Paletas De Crema Lucuma X 60 Ml,ml,60.0,none,True,lucuma,2024-12-06 21:20:35.358881
Oxxo,Refrigerados,Helados Y Postres,d'onofrio bombones de helado con crema de vainilla,5.8,"Disfruta y endulza tus días con los deliciosos bombones de chocolate rellenos de una crema de helado sabor vainilla, ideal para disfrutar a cualquier hora del día.",gr,72.0,none,True,donofrio,2024-12-06 21:20:35.358881
Oxxo,Refrigerados,Hielo,iglu hielo picado,4.9,"El hielo picado es ideal para las fiestas o para sacarte de apuros, ya que tus bebidas estarán siempre frías.",kg,1.5,none,True,iglu,2024-12-06 21:20:35.358881
Oxxo,Refrigerados,Hielo,combo grants glend whisky + guarana original + iglu hielo picado,55.3,Contenido:* 1X Iglu Hielo Picado 1.5 Kg* 1X Backus Guaraná Bebida Gaseosa Sabor Original 2L 2 L* 1X Grants Glend Whisky 750 mL,combo,1.0,Combo,True,,2024-12-06 21:20:35.358881
Oxxo,Refrigerados,Hielo,combo smirnoff vodka watermelon + evervess ginger ale +iglu,38.69,Contenido:* 1X Iglu Hielo Picado 1.5 Kg* 1X Evervess Gaseosa Ginger Ale 1.5 L* 1X Smirnoff Vodka Watermelon 750 mL,combo,1.0,Combo,True,,2024-12-06 21:20:35.358881
Oxxo,Refrigerados,Hielo,old parr whisky 12 años + glu hielo + evervess ginger,138.6,Contenido:* 1X Iglu Hielo Picado 1.5 Kg* 1X Evervess Gaseosa Ginger Ale 1.5 L* 1X Old Parr Whisky 12 Años Blended Scotch 750 mL,combo,1.0,Combo,True,,2024-12-06 21:20:35.358881
Oxxo,Refrigerados,Hielo,johnnie walker whisky red + iglu hielo + evervess ginger,95.6,Contenido:* 1X Iglu Hielo Picado 1.5 Kg* 1X Evervess Gaseosa Ginger Ale 1.5 L* 1X Johnnie Walker Whisky Red Label 1 L,combo,1.0,Combo,True,,2024-12-06 21:20:35.358881
Oxxo,Refrigerados,Hielo,combo chivas regal whisky 12 anos + evervess ginger ale + iglu,166.6,Contenido:* 1X Iglu Hielo Picado 1.5 Kg* 1X Evervess Gaseosa Ginger Ale 1.5 L* 1X Chivas Regal Whisky 12 Años 1 L 1 L,combo,1.0,Combo,True,,2024-12-06 21:20:35.358881
Oxxo,Refrigerados,Hielo,combo vargas pisco ica- pera + evervess ginger ale + iglu,37.6,Contenido:* 1X Iglu Hielo Picado 1.5 Kg* 1X Evervess Gaseosa Ginger Ale 1.5 L* 1X Vargas Pisco Ica- Perú 750 mL,combo,1.0,Combo,True,,2024-12-06 21:20:35.358881
